Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,White,White/Summit White/Platinum Tint,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,6,444
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Black,Black/Anthracite/White,,56.03,1,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,6,173
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,White,White/Pure Platinum/Vintage Green/Black,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,4,6,242
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Blue,Midnight Navy/Black/Racer Blue/Pure Platinum,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,3,4,9,301
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Black,Black/Off Noir,,56.03,1,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,4,8,480
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Blue,Ashen Slate/Light Smoke Grey/Photon Dust/Metallic Silver,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Ashen Slate,3,4,2,381
Nike Vomero 17,Men's Road Running Shoes,103.97,160,35,Purple,Hyper Violet/Black/Vivid Grape/White,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hyper Violet,3,4,6,291
"Nike Vomero 17 ""Talaria""",Men's Road Running Shoes,103.97,160,35,Yellow,Volt/White/Bright Crimson/Black,,56.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,4,4,9,220
"LeBron XXII ""What The Currency""",Basketball Shoes,200.0,200,0,Green,Mint Foam/Light Lemon Twist/Aquarius Blue/Cerise,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mint Foam,5,2,1,905
LeBron XXII “Mogul”,Basketball Shoes,180.0,180,0,White,White/Metallic Gold/Black,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,10,954
"LeBron XXII ""Limelight""",Basketball Shoes,190.0,190,0,Red,Solar Red/White/Vapor Green/Dusty Cactus,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Solar Red,3,2,7,418
"LeBron XXII ""Tunnel Vision""",Basketball Shoes,180.0,180,0,Black,Black/Dark Grey/Field Purple/Laser Fuchsia,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,666
"LeBron XXII ""Crown Jewel""",Basketball Shoes,180.0,180,0,White,White/Medium Ash/Hot Lava/Volt Glow,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,9,774
"LeBron XXII ""Currency""",Basketball Shoes,200.0,200,0,White,White/Green Glow/Pink Foam/Baltic Blue,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,947
KD17,Basketball Shoes,160.0,160,0,Yellow,Barely Volt/Hyper Pink/Total Orange/Baltic Blue,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Barely Volt,1,2,8,648
KD17,Basketball Shoes,105.97,150,29,Grey,Light Iron Ore/Black/Sail/Metallic Gold,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Iron Ore,1,2,8,470
KD17,Basketball Shoes,150.0,150,0,Purple,Dusty Amethyst/Hydrangeas/Amethyst Tint,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Dusty Amethyst,1,2,3,783
"KD17 ""Christmas""",Basketball Shoes,150.0,150,0,Blue,Aquarius Blue/Glacier Blue/White/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Aquarius Blue,2,2,9,14
"Sabrina 2 ""Flowers""",Basketball Shoes,130.0,130,0,White,White/Cement Grey/Black/Pinksicle,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,10,866
"Sabrina 2 ""Trust the Game""",Basketball Shoes,91.97,130,29,Yellow,Citron Tint/Alabaster/Laser Fuchsia/Royal Pulse,Best Seller,38.03,1,1,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Citron Tint,5,2,9,991
"Sabrina 2 ""Retroed""",Basketball Shoes,91.97,130,29,Green,Apple Green/White/Yellow Strike,,38.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Apple Green,3,2,3,349
"Sabrina 2 ""Mirrored""",Basketball Shoes,130.0,130,0,Black,Black/Smoke Grey/Opti Yellow/Metallic Silver,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,10,998
"Sabrina 2 ""United""",Basketball Shoes,130.0,130,0,Red,Sport Red/College Navy/White,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Sport Red,3,2,10,882
"Sabrina 2 ""White Noise""",Basketball Shoes,130.0,130,0,White,White/Summit White/Glacier Blue/Metallic Silver,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,10,909
Sabrina 2,Basketball Shoes,130.0,130,0,White,Coconut Milk/Light Bone/Sail/Baroque Brown,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Coconut Milk,2,2,9,838
Sabrina 2,Basketball Shoes,130.0,130,0,Grey,Wolf Grey/Smoke Grey/Volt/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,2,2,10,994
Sabrina 2,Basketball Shoes,130.0,130,0,White,White/Photon Dust/Volt/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,2,10,821
Sabrina 2,Basketball Shoes,130.0,130,0,Green,Gorge Green/Volt/White,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Gorge Green,2,2,9,901
Sabrina 2,Basketball Shoes,130.0,130,0,Blue,Game Royal/Deep Royal Blue/Photo Blue/White,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,2,2,10,923
Sabrina 2,Basketball Shoes,130.0,130,0,Blue,College Navy/Dark Obsidian/Photo Blue/White,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,2,2,8,970
Sabrina 2,Basketball Shoes,130.0,130,0,Red,University Red/Gym Red/Bright Crimson/White,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,2,2,10,841
"Ja 2 ""Purple Sky""",Basketball Shoes,120.0,120,0,Purple,Bold Berry/Light Lemon Twist/Dark Raisin/Baltic Blue,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Bold Berry,4,2,8,908
Ja 2,Basketball Shoes,120.0,120,0,Yellow,Light Lemon Twist/Light Army/Cargo Khaki/Total Orange,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Light Lemon Twist,2,2,8,937
"Ja 2 ""Foundation""",Basketball Shoes,120.0,120,0,Black,Black/Light Smoke Grey/Light Lemon Twist/Phantom,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,10,934
"Ja 2 ""In the Woods""",Basketball Shoes,120.0,120,0,White,White/Hemp/Vintage Green/Astronomy Blue,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,2,9,890
Air Jordan 4 RM,Men's Shoes,160.0,160,0,Black,Black/Wolf Grey/White/Fire Red,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,765
Air Jordan 4 RM,Men's Shoes,112.97,150,24,Grey,Iron Grey/Off Noir/Dark Smoke Grey/Chambray,Best Seller,37.03,1,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Iron Grey,4,2,8,902
Air Jordan 4 RM,Men's Shoes,150.0,150,0,Black,Black/Anthracite/Varsity Red,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,10,998
Air Jordan 4 RM,Men's Shoes,150.0,150,0,Black,Black/White,Best Seller,0.0,0,2,2,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,934
Air Jordan 4 RM,Men's Shoes,150.0,150,0,Black,Black/Sail/Coconut Milk/Gym Red,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,982
Jordan Flight Court,Men's Shoes,100.0,100,0,Green,Malachite/Infrared 23/Muslin/Sail,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Malachite,3,2,4,227
Jordan Flight Court,Men's Shoes,100.0,100,0,Black,Black/Gum Medium Brown/Varsity Red,Just In,0.0,0,1,3,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,8,915
Jordan Flight Court,Men's Shoes,100.0,100,0,Grey,Anthracite/Sail/Varsity Red/White,Best Seller,0.0,0,1,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,3,2,8,873
Jordan Flight Court,Men's Shoes,100.0,100,0,White,White/Sail/Black,Best Seller,0.0,0,1,3,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,842
"Air Jordan 1 Low ""Game Royal""",Men's Shoes,140.0,140,0,White,White/Game Royal/Sail/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,7,894
Air Jordan Mule,Golf Shoes,110.0,110,0,White,White/Varsity Red/Black,Just In,0.0,0,2,3,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,8,594
Air Jordan Mule,Golf Shoes,110.0,110,0,Black,Black/White/Medium Grey,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,10,999
Nike Air VaporMax Plus,Men's Shoes,210.0,210,0,Brown,Parachute Beige/Black/White/Desert Khaki,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Parachute Beige,4,2,7,867
Nike Air VaporMax Plus,Men's Shoes,210.0,210,0,Black,Black/Black/Dark Grey,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,756
Nike Air VaporMax Plus,Men's Shoes,210.0,210,0,White,White/Pure Platinum/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,7,749
Nike Air VaporMax Plus,Men's Shoe,210.0,210,0,Red,University Red/University Red,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,4,2,7,235
Nike Air VaporMax 2023 Flyknit,Men's Shoes,210.0,210,0,Grey,Dark Smoke Grey/Dusty Cactus/Volt/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dark Smoke Grey,5,2,5,918
Nike Air VaporMax 2023 Flyknit,Men's Shoes,168.97,210,19,Black,Black/White/Black/White,Sustainable Materials,41.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,7,232
Nike Air VaporMax 2023 Flyknit,Men's Shoes,136.97,210,34,Black,Black/Team Red/University Blue/White,Sustainable Materials,73.03,1,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,7,344
Nike Air VaporMax 2023 Flyknit,Men's Shoes,147.97,210,29,Green,Medium Olive/Pink Oxford/Black/Black,Sustainable Materials,62.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium Olive,5,2,1,251
Nike Air VaporMax 2023 Flyknit,Men's Shoes,115.97,210,44,Grey,Photon Dust/Flat Pewter/Dusty Cactus/Life Lime,Sustainable Materials,94.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Photon Dust,5,2,5,263
Nike Air VaporMax 2023 Flyknit Electric,Men's Shoes,121.97,220,44,Black,Black/Black/Total Orange/Light Silver,,98.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,2,7,485
Nike Air VaporMax 2023 Flyknit,Men's Shoes,147.97,210,29,Grey,Light Silver/Picante Red/Anthracite/Smoke Grey,Sustainable Materials,62.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Silver,5,2,2,388
Nike Air VaporMax 2023 Flyknit,Men's Shoes,115.97,210,44,Green,Vintage Green/Vintage Green/Black/Black,Sustainable Materials,94.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Vintage Green,5,2,8,444
Nike Air VaporMax 2023 Flyknit,Men's Shoes,115.97,210,44,Red,Track Red/Track Red/Track Red/Mystic Red,Sustainable Materials,94.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Track Red,5,2,9,328
Nike Air VaporMax 2023 Flyknit,Men's Shoes,210.0,210,0,Grey,Anthracite/Black/Anthracite/Black,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,2,1,456
Nike Air VaporMax 2023 Flyknit,Men's Shoes,210.0,210,0,Grey,Pure Platinum/Pure Platinum/Pure Platinum/White,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,5,2,6,772
Nike Cortez SE Suede,Men's Shoes,100.0,100,0,Grey,College Grey/Dark Team Red/Coconut Milk/Sail,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,College Grey,4,2,4,862
Nike Cortez SE Suede,Men's Shoes,69.97,100,30,Brown,Dark Russet/Flax/Muslin/Sail,,30.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Dark Russet,4,2,3,480
Nike Cortez SE Suede,Men's Shoes,69.97,100,30,Green,Pacific Moss/Infinite Gold/Muslin/Sail,,30.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Pacific Moss,4,2,7,215
Nike Cortez SE Suede,Men's Shoes,100.0,100,0,Blue,Psychic Blue/Monarch/Muslin/Sail,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Psychic Blue,4,2,4,675
Nike Dunk Low Retro,Men's Shoes,115.0,115,0,Grey,Light Bone/College Grey/Cave Stone/Coconut Milk,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,4,2,6,531
Nike Lunar Roam SE,Men's Shoes,165.0,165,0,Green,Light Army/Red Sepia/Medium Olive/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Light Army,4,2,5,174
Nike Lunar Roam SE,Men's Shoes,115.97,165,29,Green,Medium Olive/Iron Grey/Khaki/Black,,49.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium Olive,4,2,2,495
Nike Lunar Roam SE,Men's Shoes,165.0,165,0,Grey,Smoke Grey/Rift Blue/Dark Smoke Grey/Photon Dust,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Smoke Grey,4,2,4,409
Nike Lunar Roam SE,Men's Shoes,165.0,165,0,Brown,Desert Bronze/Metallic Pewter/Iron Grey/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Desert Bronze,4,2,6,824
Nike P-6000,Shoes,110.0,110,0,Grey,Cave Stone/Medium Ash/Flat Pewter/Metallic Silver,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cave Stone,2,1,5,625
Nike P-6000,Shoes,76.97,110,30,Blue,Armory Navy/Flat Silver/White/Metallic Silver,Best Seller,33.03,1,1,4,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Armory Navy,2,1,9,926
Nike P-6000,Men's Shoes,77.97,110,29,Brown,Khaki/Metallic Platinum/Pure Platinum/Metallic Silver,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Khaki,2,2,10,235
Nike P-6000,Men's Shoes,77.97,110,29,Brown,Metallic Gold/Infinite Gold/White/Black,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Metallic Gold,2,2,9,185
Nike P-6000,Shoes,84.97,120,29,Brown,Light Orewood Brown/Khaki/Sesame/Phantom,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Light Orewood Brown,2,1,10,294
Nike P-6000,Shoes,110.0,110,0,White,White/Platinum Tint/White,Best Seller,0.0,0,2,3,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,1,9,860
Nike P-6000,Shoes,110.0,110,0,Black,Black/Black,Best Seller,0.0,0,2,2,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,1,9,901
Nike P-6000,Shoes,110.0,110,0,Grey,Metallic Cool Grey/White/Wolf Grey/Cool Grey,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Cool Grey,2,1,8,979
Nike P-6000,Shoes,110.0,110,0,Black,Black/White/Metallic Silver/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,1,9,864
Nike P-6000,Shoes,110.0,110,0,Yellow,Lightning/Metallic Silver/White/Black,Best Seller,0.0,0,2,4,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Lightning,2,1,9,975
Nike P-6000,Shoes,120.0,120,0,Grey,Metallic Silver/Sail/Black/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,2,1,2,591
Nike Shox R4,Men's Shoes,150.0,150,0,Black,Black/Black/Bright Crimson/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,6,847
Nike Shox R4,Men's Shoes,150.0,150,0,White,White/Racer Blue/Iron Grey/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,836
Nike Shox R4,Men's Shoes,150.0,150,0,Grey,Metallic Silver/Black/Picante Red/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,3,2,1,535
Nike Shox R4,Men's Shoes,150.0,150,0,White,White/White/Bright Crimson/Metallic Silver,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,7,980
Nike Air Max Dn,Men's Shoes,170.0,170,0,Orange,Total Orange/Bright Crimson/Dark Smoke Grey/Black,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Total Orange,4,2,5,809
